feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_904,0.030888176475601263,0.0059000072330005334,0.039958560048314204,1.2936518652487958
tag_991,0.03081715933445295,-0.003504604269028634,0.04130518993272732,1.3403304334817336
tag_451,0.030715047896448938,0.0012689658201149093,0.039883862885385854,1.2985117273699474
tag_998,0.030623810439452184,0.00207722343318311,0.04035937989265446,1.31790806351059
tag_865,0.030598399280307605,-0.0034757719719857067,0.04018669236089554,1.3133588740758075
tag_863,0.030587819799195098,0.00037298020084776916,0.040230097279979705,1.3152321542288148
tag_933,0.03055618151994396,-0.0240761013866847,0.030535984585339234,0.9993386959041823
tag_1046,0.030539608538842727,0.006154626588587764,0.038951528162943116,1.275442524385216
tag_594,0.030520713152029415,-0.023903241520932206,0.031416656657317105,1.0293549238930177
tag_787,0.030504118680034175,0.004430487276649195,0.03980782710702981,1.3049980061579394
tag_416,0.03045077290502517,0.006061224400859473,0.03946230682353755,1.2959373473785216
tag_846,0.03037690758233999,0.0030338196465244855,0.04051693719351515,1.3338067328157808
tag_911,0.03032854137328757,-0.001568010065857543,0.04089364340612009,1.3483546544243428
tag_958,0.03032425858451516,0.003185198272923423,0.04067343660192655,1.3412833516022908
tag_1116,0.030316856441025497,-0.001023407320517053,0.04201901303821171,1.38599459544904
tag_705,0.030273435264267685,-0.0028857561091615727,0.03958908738072765,1.3077166155071023
tag_614,0.03025443929896757,0.0028383263259557354,0.03930682656856807,1.299208132336073
tag_54,0.030231064065894705,0.0037034695190054545,0.039594390211078606,1.3097248918372755
tag_412,0.030222990905494133,0.011283755740647838,0.03776680888721077,1.2496048623796743
tag_29,0.030161002466079737,-0.003341981065718363,0.04059041531946678,1.3457908737353017
tag_350,0.030152858498459167,0.009248360031805593,0.038327555463555305,1.2711081025513
tag_12,0.030116920750183886,0.0039822339839530535,0.040097082770878124,1.3313801165025192
tag_30,0.030092844265966458,0.013246937160422285,0.03780841389840799,1.2563917521498602
tag_417,0.03006776985716449,0.00741524169488749,0.039191188249858434,1.3034280693830487
tag_164,0.030048268277715385,0.011823839555977116,0.03757594247361252,1.2505189856910988
tag_1014,0.029895409910212875,-0.009478698922646377,0.039729980198219016,1.3289654508129674
tag_299,0.029850669243461123,0.000652720960765829,0.039191107984455936,1.3129050654028538
tag_959,0.029692645851988254,-0.0036738100630547754,0.04112743148508691,1.3851045083369653
tag_535,0.029657837007606554,0.012765784615669488,0.036245995637368314,1.2221384656840415
tag_1084,0.02963523197075785,-0.004256797456941326,0.03963074729715167,1.337284417527508
